20 1  1  20  1
20 2  2  58  11
20 3  3  58  13
20 4  4  72  14
20 5  5  92  15
20 6  6  92  16
20 7  7  92  17
20 8  8  96  18
20 9  9  98  19
20 10  10  118  19
20 11  11  118  19
20 12  12  118  19
20 13  13  118  19
20 14  14  118  19
20 15  15  118  19
20 16  16  120  19
20 17  17  122  19
20 18  18  126  19
20 19  19  128  19
20 20  20  128  20
